	piezzo1	piezzo2	piezzo3	piezzo4	Sex_Home	Sex_Away	Weight_Home	Weight_Away	Height_Home	Height_Away	Clock	Left_hand_Home	Left_hand_Away	Age_Home	Age_Away	Year_Played_Home	Year_Played_Away	BMI_Home	BMI_Away	Total_Piezzo	BMI_CAT_Home	BMI_CAT_Away	AGE_CAT_Home	AGE_CAT_Away	Level_Home	Level_Away	Data_Type
0	0	0	2510	0	Female	Female	67	40	165	160	19	right_hand	left_hand	20	22	1	2	24.609733700642796	15.624999999999996	2510	Normal	Thin	Young	Young	Beginner	Beginner	train
1	0	0	0	651	Female	Female	67	40	165	160	19	right_hand	left_hand	20	22	1	2	24.609733700642796	15.624999999999996	651	Normal	Thin	Young	Young	Beginner	Beginner	train
2	137	409	0	1353	Female	Female	67	40	165	160	19	right_hand	left_hand	20	22	1	2	24.609733700642796	15.624999999999996	1899	Normal	Thin	Young	Young	Beginner	Beginner	train
3	7918	514	1124	0	Female	Female	67	40	165	160	19	right_hand	left_hand	20	22	1	2	24.609733700642796	15.624999999999996	9556	Normal	Thin	Young	Young	Beginner	Beginner	train
4	172	1441	2384	1286	Female	Female	67	40	165	160	19	right_hand	left_hand	20	22	1	2	24.609733700642796	15.624999999999996	5283	Normal	Thin	Young	Young	Beginner	Beginner	train
5	0	0	0	744	Female	Female	67	40	165	160	19	right_hand	left_hand	20	22	1	2	24.609733700642796	15.624999999999996	744	Normal	Thin	Young	Young	Beginner	Beginner	train
6	3062	136	1415	8351	Female	Female	67	40	165	160	19	right_hand	left_hand	20	22	1	2	24.609733700642796	15.624999999999996	12964	Normal	Thin	Young	Young	Beginner	Beginner	train
7	30	0	126	1768	Female	Female	67	40	165	160	19	right_hand	left_hand	20	22	1	2	24.609733700642796	15.624999999999996	1924	Normal	Thin	Young	Young	Beginner	Beginner	train
8	4203	0	127	451	Female	Female	67	40	165	160	19	right_hand	left_hand	20	22	1	2	24.609733700642796	15.624999999999996	4781	Normal	Thin	Young	Young	Beginner	Beginner	train
9	0	0	133	1023	Female	Female	67	40	165	160	19	right_hand	left_hand	20	22	1	2	24.609733700642796	15.624999999999996	1156	Normal	Thin	Young	Young	Beginner	Beginner	train
10	556	14	1526	2131	Female	Female	67	40	165	160	19	right_hand	left_hand	20	22	1	2	24.609733700642796	15.624999999999996	4227	Normal	Thin	Young	Young	Beginner	Beginner	train
11	777	1567	332	1258	Female	Female	67	40	165	160	19	right_hand	left_hand	20	22	1	2	24.609733700642796	15.624999999999996	3934	Normal	Thin	Young	Young	Beginner	Beginner	train
12	362	838	1685	13032	Female	Female	67	40	165	160	19	right_hand	left_hand	20	22	1	2	24.609733700642796	15.624999999999996	15917	Normal	Thin	Young	Young	Beginner	Beginner	train
13	9188	0	1590	13536	Female	Female	67	40	165	160	19	right_hand	left_hand	20	22	1	2	24.609733700642796	15.624999999999996	24314	Normal	Thin	Young	Young	Beginner	Beginner	train
14	213	0	695	337	Female	Female	67	40	165	160	19	right_hand	left_hand	20	22	1	2	24.609733700642796	15.624999999999996	1245	Normal	Thin	Young	Young	Beginner	Beginner	train
15	4090	0	230	1908	Female	Female	67	40	165	160	19	right_hand	left_hand	20	22	1	2	24.609733700642796	15.624999999999996	6228	Normal	Thin	Young	Young	Beginner	Beginner	train
16	1737	6590	6678	1158	Female	Female	67	40	165	160	19	right_hand	left_hand	20	22	1	2	24.609733700642796	15.624999999999996	16163	Normal	Thin	Young	Young	Beginner	Beginner	train
17	15	2048	555	1365	Female	Female	67	40	165	160	19	right_hand	left_hand	20	22	1	2	24.609733700642796	15.624999999999996	3983	Normal	Thin	Young	Young	Beginner	Beginner	train
18	1116	126	0	3792	Female	Female	67	40	165	160	19	right_hand	left_hand	20	22	1	2	24.609733700642796	15.624999999999996	5034	Normal	Thin	Young	Young	Beginner	Beginner	train
19	359	0	0	2278	Female	Female	67	40	165	160	19	right_hand	left_hand	20	22	1	2	24.609733700642796	15.624999999999996	2637	Normal	Thin	Young	Young	Beginner	Beginner	train
20	0	0	0	1038	Female	Female	67	40	165	160	19	right_hand	left_hand	20	22	1	2	24.609733700642796	15.624999999999996	1038	Normal	Thin	Young	Young	Beginner	Beginner	train
21	0	0	0	1360	Female	Female	67	40	165	160	19	right_hand	left_hand	20	22	1	2	24.609733700642796	15.624999999999996	1360	Normal	Thin	Young	Young	Beginner	Beginner	train
22	906	0	2165	4223	Female	Female	67	40	165	160	19	right_hand	left_hand	20	22	1	2	24.609733700642796	15.624999999999996	7294	Normal	Thin	Young	Young	Beginner	Beginner	train
23	5371	632	2549	14042	Female	Female	67	40	165	160	19	right_hand	left_hand	20	22	1	2	24.609733700642796	15.624999999999996	22594	Normal	Thin	Young	Young	Beginner	Beginner	train
24	3572	808	198	5231	Female	Female	67	40	165	160	19	right_hand	left_hand	20	22	1	2	24.609733700642796	15.624999999999996	9809	Normal	Thin	Young	Young	Beginner	Beginner	train
25	353	1458	2931	1264	Female	Female	67	40	165	160	19	right_hand	left_hand	20	22	1	2	24.609733700642796	15.624999999999996	6006	Normal	Thin	Young	Young	Beginner	Beginner	train
26	0	1803	2382	271	Female	Female	67	40	165	160	19	right_hand	left_hand	20	22	1	2	24.609733700642796	15.624999999999996	4456	Normal	Thin	Young	Young	Beginner	Beginner	train
27	1209	0	0	2493	Female	Female	67	40	165	160	19	right_hand	left_hand	20	22	1	2	24.609733700642796	15.624999999999996	3702	Normal	Thin	Young	Young	Beginner	Beginner	train
28	0	0	0	692	Female	Female	67	40	165	160	19	right_hand	left_hand	20	22	1	2	24.609733700642796	15.624999999999996	692	Normal	Thin	Young	Young	Beginner	Beginner	train
29	1743	6056	6427	0	Female	Female	67	40	165	160	19	right_hand	left_hand	20	22	1	2	24.609733700642796	15.624999999999996	14226	Normal	Thin	Young	Young	Beginner	Beginner	train
30	207	4525	764	0	Female	Female	67	40	165	160	19	right_hand	left_hand	20	22	1	2	24.609733700642796	15.624999999999996	5496	Normal	Thin	Young	Young	Beginner	Beginner	train
31	119	0	551	2248	Female	Female	67	40	165	160	19	right_hand	left_hand	20	22	1	2	24.609733700642796	15.624999999999996	2918	Normal	Thin	Young	Young	Beginner	Beginner	train
32	0	0	0	1834	Female	Female	67	40	165	160	19	right_hand	left_hand	20	22	1	2	24.609733700642796	15.624999999999996	1834	Normal	Thin	Young	Young	Beginner	Beginner	train
33	2227	0	0	4211	Female	Female	67	40	165	160	19	right_hand	left_hand	20	22	1	2	24.609733700642796	15.624999999999996	6438	Normal	Thin	Young	Young	Beginner	Beginner	train
34	805	1778	0	1998	Female	Female	67	40	165	160	19	right_hand	left_hand	20	22	1	2	24.609733700642796	15.624999999999996	4581	Normal	Thin	Young	Young	Beginner	Beginner	train
35	0	0	0	1953	Female	Female	67	40	165	160	19	right_hand	left_hand	20	22	1	2	24.609733700642796	15.624999999999996	1953	Normal	Thin	Young	Young	Beginner	Beginner	train
36	0	898	1845	1140	Female	Female	67	40	165	160	19	right_hand	left_hand	20	22	1	2	24.609733700642796	15.624999999999996	3883	Normal	Thin	Young	Young	Beginner	Beginner	train
37	0	0	310	1777	Female	Female	67	40	165	160	19	right_hand	left_hand	20	22	1	2	24.609733700642796	15.624999999999996	2087	Normal	Thin	Young	Young	Beginner	Beginner	train
38	1266	1527	3286	293	Female	Female	67	40	165	160	19	right_hand	left_hand	20	22	1	2	24.609733700642796	15.624999999999996	6372	Normal	Thin	Young	Young	Beginner	Beginner	train
39	281	0	0	1191	Female	Female	67	40	165	160	19	right_hand	left_hand	20	22	1	2	24.609733700642796	15.624999999999996	1472	Normal	Thin	Young	Young	Beginner	Beginner	train
40	0	0	0	1161	Female	Female	67	40	165	160	19	right_hand	left_hand	20	22	1	2	24.609733700642796	15.624999999999996	1161	Normal	Thin	Young	Young	Beginner	Beginner	train
41	404	0	585	1831	Male	Female	85	53	190	160	22	right_hand	right_hand	21	21	7	0	23.545706371191137	20.703124999999996	2820	Normal	Normal	Young	Young	Professional	Beginner	train
42	0	0	1957	1307	Male	Female	85	53	190	160	22	right_hand	right_hand	21	21	7	0	23.545706371191137	20.703124999999996	3264	Normal	Normal	Young	Young	Professional	Beginner	train
43	0	0	420	82	Male	Female	85	53	190	160	22	right_hand	right_hand	21	21	7	0	23.545706371191137	20.703124999999996	502	Normal	Normal	Young	Young	Professional	Beginner	train
44	0	0	32	576	Male	Female	85	53	190	160	22	right_hand	right_hand	21	21	7	0	23.545706371191137	20.703124999999996	608	Normal	Normal	Young	Young	Professional	Beginner	train
45	0	0	145	731	Male	Female	85	53	190	160	22	right_hand	right_hand	21	21	7	0	23.545706371191137	20.703124999999996	876	Normal	Normal	Young	Young	Professional	Beginner	train
46	0	0	524	603	Male	Female	85	53	190	160	22	right_hand	right_hand	21	21	7	0	23.545706371191137	20.703124999999996	1127	Normal	Normal	Young	Young	Professional	Beginner	train
47	974	0	919	15456	Male	Female	85	53	190	160	22	right_hand	right_hand	21	21	7	0	23.545706371191137	20.703124999999996	17349	Normal	Normal	Young	Young	Professional	Beginner	train
48	0	0	273	1199	Male	Female	85	53	190	160	22	right_hand	right_hand	21	21	7	0	23.545706371191137	20.703124999999996	1472	Normal	Normal	Young	Young	Professional	Beginner	train
49	2028	0	588	3521	Male	Female	85	53	190	160	22	right_hand	right_hand	21	21	7	0	23.545706371191137	20.703124999999996	6137	Normal	Normal	Young	Young	Professional	Beginner	train
50	533	0	327	168	Male	Female	85	53	190	160	22	right_hand	right_hand	21	21	7	0	23.545706371191137	20.703124999999996	1028	Normal	Normal	Young	Young	Professional	Beginner	train
51	505	0	250	0	Male	Female	85	53	190	160	22	right_hand	right_hand	21	21	7	0	23.545706371191137	20.703124999999996	755	Normal	Normal	Young	Young	Professional	Beginner	train
52	0	0	684	160	Male	Female	85	53	190	160	22	right_hand	right_hand	21	21	7	0	23.545706371191137	20.703124999999996	844	Normal	Normal	Young	Young	Professional	Beginner	train
53	0	0	439	4803	Male	Female	85	53	190	160	22	right_hand	right_hand	21	21	7	0	23.545706371191137	20.703124999999996	5242	Normal	Normal	Young	Young	Professional	Beginner	train
54	237	0	570	3443	Male	Female	85	53	190	160	22	right_hand	right_hand	21	21	7	0	23.545706371191137	20.703124999999996	4250	Normal	Normal	Young	Young	Professional	Beginner	train
55	0	0	279	1818	Male	Female	85	53	190	160	22	right_hand	right_hand	21	21	7	0	23.545706371191137	20.703124999999996	2097	Normal	Normal	Young	Young	Professional	Beginner	train
56	186	0	1292	3636	Male	Female	85	53	190	160	22	right_hand	right_hand	21	21	7	0	23.545706371191137	20.703124999999996	5114	Normal	Normal	Young	Young	Professional	Beginner	train
57	0	0	468	0	Male	Female	85	53	190	160	22	right_hand	right_hand	21	21	7	0	23.545706371191137	20.703124999999996	468	Normal	Normal	Young	Young	Professional	Beginner	train
58	95	0	421	872	Male	Female	85	53	190	160	22	right_hand	right_hand	21	21	7	0	23.545706371191137	20.703124999999996	1388	Normal	Normal	Young	Young	Professional	Beginner	train
59	147	0	258	3850	Male	Female	85	53	190	160	22	right_hand	right_hand	21	21	7	0	23.545706371191137	20.703124999999996	4255	Normal	Normal	Young	Young	Professional	Beginner	train
60	143	743	335	4089	Male	Female	85	53	190	160	22	right_hand	right_hand	21	21	7	0	23.545706371191137	20.703124999999996	5310	Normal	Normal	Young	Young	Professional	Beginner	train
61	140	0	77	446	Male	Female	85	53	190	160	22	right_hand	right_hand	21	21	7	0	23.545706371191137	20.703124999999996	663	Normal	Normal	Young	Young	Professional	Beginner	train
62	19	0	89	1093	Male	Female	85	53	190	160	22	right_hand	right_hand	21	21	7	0	23.545706371191137	20.703124999999996	1201	Normal	Normal	Young	Young	Professional	Beginner	train
63	1960	0	681	0	Male	Female	85	53	190	160	22	right_hand	right_hand	21	21	7	0	23.545706371191137	20.703124999999996	2641	Normal	Normal	Young	Young	Professional	Beginner	train
64	84	0	49	636	Male	Female	85	53	190	160	22	right_hand	right_hand	21	21	7	0	23.545706371191137	20.703124999999996	769	Normal	Normal	Young	Young	Professional	Beginner	train
65	1432	0	1079	12489	Male	Female	85	53	190	160	22	right_hand	right_hand	21	21	7	0	23.545706371191137	20.703124999999996	15000	Normal	Normal	Young	Young	Professional	Beginner	train
66	5974	2266	650	5018	Male	Female	85	53	190	160	22	right_hand	right_hand	21	21	7	0	23.545706371191137	20.703124999999996	13908	Normal	Normal	Young	Young	Professional	Beginner	train
67	0	0	0	1301	Male	Female	85	53	190	160	22	right_hand	right_hand	21	21	7	0	23.545706371191137	20.703124999999996	1301	Normal	Normal	Young	Young	Professional	Beginner	train
68	0	0	247	3882	Male	Female	85	53	190	160	22	right_hand	right_hand	21	21	7	0	23.545706371191137	20.703124999999996	4129	Normal	Normal	Young	Young	Professional	Beginner	train
69	0	0	316	1844	Male	Female	85	53	190	160	22	right_hand	right_hand	21	21	7	0	23.545706371191137	20.703124999999996	2160	Normal	Normal	Young	Young	Professional	Beginner	train
70	0	0	343	967	Male	Female	85	53	190	160	22	right_hand	right_hand	21	21	7	0	23.545706371191137	20.703124999999996	1310	Normal	Normal	Young	Young	Professional	Beginner	train
71	2733	0	1382	13521	Male	Female	85	53	190	160	22	right_hand	right_hand	21	21	7	0	23.545706371191137	20.703124999999996	17636	Normal	Normal	Young	Young	Professional	Beginner	train
72	2140	5522	4464	4245	Male	Female	85	53	190	160	22	right_hand	right_hand	21	21	7	0	23.545706371191137	20.703124999999996	16371	Normal	Normal	Young	Young	Professional	Beginner	train
73	238	0	930	1773	Male	Female	85	53	190	160	22	right_hand	right_hand	21	21	7	0	23.545706371191137	20.703124999999996	2941	Normal	Normal	Young	Young	Professional	Beginner	train
74	2084	480	3294	8643	Male	Female	85	53	190	160	22	right_hand	right_hand	21	21	7	0	23.545706371191137	20.703124999999996	14501	Normal	Normal	Young	Young	Professional	Beginner	train
75	0	0	1494	1048	Male	Female	85	53	190	160	22	right_hand	right_hand	21	21	7	0	23.545706371191137	20.703124999999996	2542	Normal	Normal	Young	Young	Professional	Beginner	train
76	6382	2472	2038	924	Male	Female	85	53	190	160	22	right_hand	right_hand	21	21	7	0	23.545706371191137	20.703124999999996	11816	Normal	Normal	Young	Young	Professional	Beginner	train
77	10769	2589	4526	5104	Male	Female	85	53	190	160	22	right_hand	right_hand	21	21	7	0	23.545706371191137	20.703124999999996	22988	Normal	Normal	Young	Young	Professional	Beginner	train
78	11729	1892	5472	1770	Male	Female	85	53	190	160	22	right_hand	right_hand	21	21	7	0	23.545706371191137	20.703124999999996	20863	Normal	Normal	Young	Young	Professional	Beginner	train
79	6188	854	3336	699	Male	Female	85	53	190	160	22	right_hand	right_hand	21	21	7	0	23.545706371191137	20.703124999999996	11077	Normal	Normal	Young	Young	Professional	Beginner	train
80	2653	217	1786	358	Male	Female	85	53	190	160	22	right_hand	right_hand	21	21	7	0	23.545706371191137	20.703124999999996	5014	Normal	Normal	Young	Young	Professional	Beginner	train
81	3036	845	1976	1341	Male	Female	85	53	190	160	22	right_hand	right_hand	21	21	7	0	23.545706371191137	20.703124999999996	7198	Normal	Normal	Young	Young	Professional	Beginner	train
82	2243	696	1860	533	Female	Male	62	69	178	171	20	right_hand	left_hand	23	19	1	3	19.568236333796236	23.59700420642249	5332	Thin	Normal	Young	Young	Beginner	Mid	train
83	1822	1338	3715	566	Female	Male	62	69	178	171	20	right_hand	left_hand	23	19	1	3	19.568236333796236	23.59700420642249	7441	Thin	Normal	Young	Young	Beginner	Mid	train
84	1837	2793	9928	6500	Female	Male	62	69	178	171	20	right_hand	left_hand	23	19	1	3	19.568236333796236	23.59700420642249	21058	Thin	Normal	Young	Young	Beginner	Mid	train
85	7556	5307	9118	5797	Female	Male	62	69	178	171	20	right_hand	left_hand	23	19	1	3	19.568236333796236	23.59700420642249	27778	Thin	Normal	Young	Young	Beginner	Mid	train
86	6565	4508	5321	1873	Female	Male	62	69	178	171	20	right_hand	left_hand	23	19	1	3	19.568236333796236	23.59700420642249	18267	Thin	Normal	Young	Young	Beginner	Mid	train
87	3185	2328	2734	693	Female	Male	62	69	178	171	20	right_hand	left_hand	23	19	1	3	19.568236333796236	23.59700420642249	8940	Thin	Normal	Young	Young	Beginner	Mid	train
88	3053	3831	2629	879	Female	Male	62	69	178	171	20	right_hand	left_hand	23	19	1	3	19.568236333796236	23.59700420642249	10392	Thin	Normal	Young	Young	Beginner	Mid	train
89	2190	3375	3268	1764	Female	Male	62	69	178	171	20	right_hand	left_hand	23	19	1	3	19.568236333796236	23.59700420642249	10597	Thin	Normal	Young	Young	Beginner	Mid	train
90	1734	3430	4897	1225	Female	Male	62	69	178	171	20	right_hand	left_hand	23	19	1	3	19.568236333796236	23.59700420642249	11286	Thin	Normal	Young	Young	Beginner	Mid	train
91	4295	6446	6830	5901	Female	Male	62	69	178	171	20	right_hand	left_hand	23	19	1	3	19.568236333796236	23.59700420642249	23472	Thin	Normal	Young	Young	Beginner	Mid	train
92	5566	11002	8554	2867	Female	Male	62	69	178	171	20	right_hand	left_hand	23	19	1	3	19.568236333796236	23.59700420642249	27989	Thin	Normal	Young	Young	Beginner	Mid	train
93	4405	8477	13464	7478	Female	Male	62	69	178	171	20	right_hand	left_hand	23	19	1	3	19.568236333796236	23.59700420642249	33824	Thin	Normal	Young	Young	Beginner	Mid	train
94	3181	5713	12918	6967	Female	Male	62	69	178	171	20	right_hand	left_hand	23	19	1	3	19.568236333796236	23.59700420642249	28779	Thin	Normal	Young	Young	Beginner	Mid	train
95	3801	6300	16051	6195	Female	Male	62	69	178	171	20	right_hand	left_hand	23	19	1	3	19.568236333796236	23.59700420642249	32347	Thin	Normal	Young	Young	Beginner	Mid	train
96	4276	5231	11735	3997	Female	Male	62	69	178	171	20	right_hand	left_hand	23	19	1	3	19.568236333796236	23.59700420642249	25239	Thin	Normal	Young	Young	Beginner	Mid	train
97	5448	5550	7472	1993	Female	Male	62	69	178	171	20	right_hand	left_hand	23	19	1	3	19.568236333796236	23.59700420642249	20463	Thin	Normal	Young	Young	Beginner	Mid	train
98	4485	4476	5646	5083	Female	Male	62	69	178	171	20	right_hand	left_hand	23	19	1	3	19.568236333796236	23.59700420642249	19690	Thin	Normal	Young	Young	Beginner	Mid	train
99	4486	4973	6340	3390	Female	Male	62	69	178	171	20	right_hand	left_hand	23	19	1	3	19.568236333796236	23.59700420642249	19189	Thin	Normal	Young	Young	Beginner	Mid	train
100	8696	6552	7407	5871	Female	Male	62	69	178	171	20	right_hand	left_hand	23	19	1	3	19.568236333796236	23.59700420642249	28526	Thin	Normal	Young	Young	Beginner	Mid	train
101	8048	5848	6633	2455	Female	Male	62	69	178	171	20	right_hand	left_hand	23	19	1	3	19.568236333796236	23.59700420642249	22984	Thin	Normal	Young	Young	Beginner	Mid	train
102	15813	7231	7163	6392	Female	Male	62	69	178	171	20	right_hand	left_hand	23	19	1	3	19.568236333796236	23.59700420642249	36599	Thin	Normal	Young	Young	Beginner	Mid	train
103	18994	5540	6357	3820	Female	Male	62	69	178	171	20	right_hand	left_hand	23	19	1	3	19.568236333796236	23.59700420642249	34711	Thin	Normal	Young	Young	Beginner	Mid	train
104	16097	4439	6030	1853	Female	Male	62	69	178	171	20	right_hand	left_hand	23	19	1	3	19.568236333796236	23.59700420642249	28419	Thin	Normal	Young	Young	Beginner	Mid	train
105	8548	2050	3631	716	Female	Male	62	69	178	171	20	right_hand	left_hand	23	19	1	3	19.568236333796236	23.59700420642249	14945	Thin	Normal	Young	Young	Beginner	Mid	train
106	3782	524	2022	208	Female	Male	62	69	178	171	20	right_hand	left_hand	23	19	1	3	19.568236333796236	23.59700420642249	6536	Thin	Normal	Young	Young	Beginner	Mid	train
107	1226	2672	3140	3891	Female	Male	62	69	178	171	20	right_hand	left_hand	23	19	1	3	19.568236333796236	23.59700420642249	10929	Thin	Normal	Young	Young	Beginner	Mid	train
108	5226	8387	7747	1963	Female	Male	62	69	178	171	20	right_hand	left_hand	23	19	1	3	19.568236333796236	23.59700420642249	23323	Thin	Normal	Young	Young	Beginner	Mid	train
109	5029	6288	7794	9303	Female	Male	62	69	178	171	20	right_hand	left_hand	23	19	1	3	19.568236333796236	23.59700420642249	28414	Thin	Normal	Young	Young	Beginner	Mid	train
110	15536	5185	11780	6584	Female	Male	62	69	178	171	20	right_hand	left_hand	23	19	1	3	19.568236333796236	23.59700420642249	39085	Thin	Normal	Young	Young	Beginner	Mid	train
111	14053	5156	10194	8509	Female	Male	62	69	178	171	20	right_hand	left_hand	23	19	1	3	19.568236333796236	23.59700420642249	37912	Thin	Normal	Young	Young	Beginner	Mid	train
112	11266	8850	14380	5941	Female	Male	62	69	178	171	20	right_hand	left_hand	23	19	1	3	19.568236333796236	23.59700420642249	40437	Thin	Normal	Young	Young	Beginner	Mid	train
113	6330	6904	11274	10470	Female	Male	62	69	178	171	20	right_hand	left_hand	23	19	1	3	19.568236333796236	23.59700420642249	34978	Thin	Normal	Young	Young	Beginner	Mid	train
114	8280	9540	15638	15400	Female	Male	62	69	178	171	20	right_hand	left_hand	23	19	1	3	19.568236333796236	23.59700420642249	48858	Thin	Normal	Young	Young	Beginner	Mid	train
115	5895	7249	13699	8548	Female	Male	62	69	178	171	20	right_hand	left_hand	23	19	1	3	19.568236333796236	23.59700420642249	35391	Thin	Normal	Young	Young	Beginner	Mid	train
116	7064	11949	16178	5307	Female	Male	62	69	178	171	20	right_hand	left_hand	23	19	1	3	19.568236333796236	23.59700420642249	40498	Thin	Normal	Young	Young	Beginner	Mid	train
117	5142	8427	11766	4523	Female	Male	62	69	178	171	20	right_hand	left_hand	23	19	1	3	19.568236333796236	23.59700420642249	29858	Thin	Normal	Young	Young	Beginner	Mid	train
118	9530	8969	12132	7056	Female	Male	62	69	178	171	20	right_hand	left_hand	23	19	1	3	19.568236333796236	23.59700420642249	37687	Thin	Normal	Young	Young	Beginner	Mid	train
119	5707	5144	7667	1768	Female	Male	62	69	178	171	20	right_hand	left_hand	23	19	1	3	19.568236333796236	23.59700420642249	20286	Thin	Normal	Young	Young	Beginner	Mid	train
120	12100	6536	10334	5369	Female	Male	62	69	178	171	20	right_hand	left_hand	23	19	1	3	19.568236333796236	23.59700420642249	34339	Thin	Normal	Young	Young	Beginner	Mid	train
121	11822	4997	8986	1458	Female	Male	62	69	178	171	20	right_hand	left_hand	23	19	1	3	19.568236333796236	23.59700420642249	27263	Thin	Normal	Young	Young	Beginner	Mid	train
122	14759	7538	12777	8718	Female	Male	62	69	178	171	20	right_hand	left_hand	23	19	1	3	19.568236333796236	23.59700420642249	43792	Thin	Normal	Young	Young	Beginner	Mid	train
123	10869	5768	11374	2568	Male	Male	83	78	185	181	11	right_hand	left_hand	21	22	3	4	24.251278305332356	23.808797045267237	30579	Normal	Normal	Young	Young	Mid	Mid	train
124	10813	10662	13391	5388	Male	Male	83	78	185	181	11	right_hand	left_hand	21	22	3	4	24.251278305332356	23.808797045267237	40254	Normal	Normal	Young	Young	Mid	Mid	train
125	7211	11706	12783	1343	Male	Male	83	78	185	181	11	right_hand	left_hand	21	22	3	4	24.251278305332356	23.808797045267237	33043	Normal	Normal	Young	Young	Mid	Mid	train
126	12025	11940	15226	18319	Male	Male	83	78	185	181	11	right_hand	left_hand	21	22	3	4	24.251278305332356	23.808797045267237	57510	Normal	Normal	Young	Young	Mid	Mid	train
127	9294	8365	14441	6545	Male	Male	83	78	185	181	11	right_hand	left_hand	21	22	3	4	24.251278305332356	23.808797045267237	38645	Normal	Normal	Young	Young	Mid	Mid	train
128	5881	5936	11637	2330	Male	Male	83	78	185	181	11	right_hand	left_hand	21	22	3	4	24.251278305332356	23.808797045267237	25784	Normal	Normal	Young	Young	Mid	Mid	train
129	3424	3532	7365	2097	Male	Male	83	78	185	181	11	right_hand	left_hand	21	22	3	4	24.251278305332356	23.808797045267237	16418	Normal	Normal	Young	Young	Mid	Mid	train
130	7173	10319	11931	4231	Male	Male	83	78	185	181	11	right_hand	left_hand	21	22	3	4	24.251278305332356	23.808797045267237	33654	Normal	Normal	Young	Young	Mid	Mid	train
131	6064	8234	9767	3736	Male	Male	83	78	185	181	11	right_hand	left_hand	21	22	3	4	24.251278305332356	23.808797045267237	27801	Normal	Normal	Young	Young	Mid	Mid	train
132	10393	7400	12544	4748	Male	Male	83	78	185	181	11	right_hand	left_hand	21	22	3	4	24.251278305332356	23.808797045267237	35085	Normal	Normal	Young	Young	Mid	Mid	train
133	6127	3866	8252	1116	Male	Male	83	78	185	181	11	right_hand	left_hand	21	22	3	4	24.251278305332356	23.808797045267237	19361	Normal	Normal	Young	Young	Mid	Mid	train
134	6200	8629	12885	20000	Male	Male	83	78	185	181	11	right_hand	left_hand	21	22	3	4	24.251278305332356	23.808797045267237	47714	Normal	Normal	Young	Young	Mid	Mid	train
135	3929	7459	14858	6981	Male	Male	83	78	185	181	11	right_hand	left_hand	21	22	3	4	24.251278305332356	23.808797045267237	33227	Normal	Normal	Young	Young	Mid	Mid	train
136	8766	7311	12396	7873	Male	Male	83	78	185	181	11	right_hand	left_hand	21	22	3	4	24.251278305332356	23.808797045267237	36346	Normal	Normal	Young	Young	Mid	Mid	train
137	6362	4648	7786	2000	Male	Male	83	78	185	181	11	right_hand	left_hand	21	22	3	4	24.251278305332356	23.808797045267237	20796	Normal	Normal	Young	Young	Mid	Mid	train
138	8018	9036	10325	5036	Male	Male	83	78	185	181	11	right_hand	left_hand	21	22	3	4	24.251278305332356	23.808797045267237	32415	Normal	Normal	Young	Young	Mid	Mid	train
139	6133	9959	10133	1337	Male	Male	83	78	185	181	11	right_hand	left_hand	21	22	3	4	24.251278305332356	23.808797045267237	27562	Normal	Normal	Young	Young	Mid	Mid	train
140	8164	9262	10680	9111	Male	Male	83	78	185	181	11	right_hand	left_hand	21	22	3	4	24.251278305332356	23.808797045267237	37217	Normal	Normal	Young	Young	Mid	Mid	train
141	7320	7540	10111	3317	Male	Male	83	78	185	181	11	right_hand	left_hand	21	22	3	4	24.251278305332356	23.808797045267237	28288	Normal	Normal	Young	Young	Mid	Mid	train
142	6492	5905	7867	6269	Male	Male	83	78	185	181	11	right_hand	left_hand	21	22	3	4	24.251278305332356	23.808797045267237	26533	Normal	Normal	Young	Young	Mid	Mid	train
143	11910	10688	11812	4864	Male	Male	83	78	185	181	11	right_hand	left_hand	21	22	3	4	24.251278305332356	23.808797045267237	39274	Normal	Normal	Young	Young	Mid	Mid	train
144	7961	9928	10923	10753	Male	Male	83	78	185	181	11	right_hand	left_hand	21	22	3	4	24.251278305332356	23.808797045267237	39565	Normal	Normal	Young	Young	Mid	Mid	train
145	5182	14733	17724	6840	Male	Male	83	78	185	181	11	right_hand	left_hand	21	22	3	4	24.251278305332356	23.808797045267237	44479	Normal	Normal	Young	Young	Mid	Mid	train
146	3928	11053	19576	7033	Male	Male	83	78	185	181	11	right_hand	left_hand	21	22	3	4	24.251278305332356	23.808797045267237	41590	Normal	Normal	Young	Young	Mid	Mid	train
147	3133	6766	15684	3095	Male	Male	83	78	185	181	11	right_hand	left_hand	21	22	3	4	24.251278305332356	23.808797045267237	28678	Normal	Normal	Young	Young	Mid	Mid	train
148	7655	11787	14499	4054	Male	Male	83	78	185	181	11	right_hand	left_hand	21	22	3	4	24.251278305332356	23.808797045267237	37995	Normal	Normal	Young	Young	Mid	Mid	train
149	4840	8473	9142	971	Male	Male	83	78	185	181	11	right_hand	left_hand	21	22	3	4	24.251278305332356	23.808797045267237	23426	Normal	Normal	Young	Young	Mid	Mid	train
150	7470	8648	10447	7623	Male	Male	83	78	185	181	11	right_hand	left_hand	21	22	3	4	24.251278305332356	23.808797045267237	34188	Normal	Normal	Young	Young	Mid	Mid	train
151	12037	7489	10816	2366	Male	Male	83	78	185	181	11	right_hand	left_hand	21	22	3	4	24.251278305332356	23.808797045267237	32708	Normal	Normal	Young	Young	Mid	Mid	train
